chain_anchor_id,evo_level,race_id,race_name
303380,,303380,[王者羁绊]圣天伊
303381,,303381,[远古精灵王]伊撒尔
303384,,303384,[斗转星移]智慧王
303387,,303387,[太阴]幽荧
303388,,303388,[远古大妖]大天狗
303390,,303390,[太阳]烛照
303392,,303392,[火神]祝融
303399,,303399,[逢魔之约]阴阳
303400,,303400,[曙光女神]欧若拉
303402,,303402,[雷霆主宰]风暴龙
303403,,303403,[天罪弑神者]兰斯洛
303405,,303405,[天启堕神王]梵天
303406,,303406,[未来精灵王]梵天
303408,,303408,[亘古鸿蒙]力量王
303409,,303409,[天道守护]东皇太一
303412,,303412,[黄帝]轩辕
303424,,303424,[万王加冕]圣王麒麟
303427,,303427,[太阳神]阿波罗
303429,,303429,[一代宗师]奇灵王
303430,,303430,[火之精灵王]菲尔
303434,,303434,[永夜公主]夜兰
303435,,303435,[白灵圣君]狼王
303438,,303438,[宇宙秩序]毗湿奴
303446,,303446,[七十二柱]所罗门王
303453,,303453,[众灵初始]通灵王
303454,,303454,[星界霸主]上古星龙
303458,,303458,[逢魔之约]阴阳（圣灵）
303469,,303469,[龙族至尊]帝皇龙
303472,,303472,[圣光之子]修罗
303479,,303479,[圣堂刺客]半夏
303480,,303480,[恶魔之子]凯撒
303481,,303481,[绝界剑主]苏铁
303483,,303483,[傲慢与偏见]归零者
303486,,303486,[战争与和平]自由之神
303491,,303491,[神行谍影]黑翼王
303493,,303493,[光暗传说]圣修暗凯帝
303495,,303495,[无尽神兵]银
304083,,304083,天堂创世之光·王者天使王
304174,,304174,十殿阎罗·地藏王
304246,,304246,魔神·以撒
304258,,304258,禁锢审判·传说天使王
304317,,304317,圣降·元初之天
304396,,304396,武绝凌天·传说貘
304406,,304406,地龙天威·摩罗迦
304484,,304484,暗物质创世母神·提亚玛特
304509,,304509,娑罗幻灭·念空
304528,,304528,红颜傲骨·穆桂英
304644,,304644,纯白之灾厄·海蒂拉玛
304753,,304753,绝影蚀月·黑翼王
304761,,304761,天神启示之光·天使王
304866,,304866,光启精灵王-伊撒尔
304867,,304867,木之精灵王-可兰
304868,,304868,净化之光-拉克丝
304869,,304869,梦幻之光-罗塔纱
304870,,304870,水之精灵王-梅卡
304872,,304872,火之精灵王-菲尔
304874,,304874,暗月千面-艾琳
304875,,304875,守护之光-米垭
304880,,304880,重枪风暴-合金猛将
304882,,304882,繁星余迹-路西法
304884,,304884,神峰圣护-山脉之魂
304891,,304891,木人桩-仙灵系
304892,,304892,猩红序曲-露易丝
304898,,304898,永恒源晶裁决之龙-阿卜苏
304911,,304911,无我之境-力量王
304916,,304916,陨星-愚者
304925,,304925,执掌因果万世轮回-帝俊
304955,,304955,凛冬之意-瓦格纳
304957,,304957,剑影抚落忆-孙尚香
304959,,304959,三位一体-至尊精灵王
304964,,304964,深渊安魂曲-奈亚
304973,,304973,霜佑北境-帕里斯
304977,,304977,千山落樱之辉-夜樱
304978,,304978,荷风引水色-瑠璃
304995,,304995,源星之归引-上古星龙
304999,,304999,救世的执妄愚人-公爵
305007,,305007,永劫破灭混沌至尊-卡奥斯
305021,,305021,万世独霸龙族至尊-帝皇龙
305030,,305030,破虚空衍群龙-龙母
305042,,305042,圣树临辉光暗双耀-奇灵王
305050,,305050,春晖神女-可兰
305055,,305055,天国守护者-白天使王
305056,,305056,黑暗之翼-黑天使王
305074,,305074,睥睨众臣-女帝
305082,,305082,深渊之契-绮美拉
305087,,305087,武绝凌天-貘
305111,,305111,无垠-愚者
305112,,305112,陨灭-世界
305124,,305124,鸣劫制裁-雷霆青龙
305142,,305142,圣魂觉醒-伊撒尔
305154,,305154,圣铃妙音众识浮沉-阿赖耶识
305163,,305163,傲凡尘启仙灵-女娲
305171,,305171,伊甸园的余晖-亚当
305174,,305174,超越纪元的新生-海蒂拉玛
305188,,305188,万神之王-宙斯
305206,,305206,始祖大天使-尼斯洛克
305214,,305214,绝望噬影-尼德霍格
305231,,305231,葬魂曲-死神弥尔
305235,,305235,瞰世之棘-亘古树灵
305240,,305240,霜寒冰域-上古龙女
305241,,305241,炽天炎境-上古龙女
305247,,305247,天道秩序诸界主宰-乾坤
305254,,305254,大道无名-天命王
305258,,305258,魔神再临-以撒
305265,,305265,永恒炽阳-神阿波罗
305291,,305291,原初骑士-洛兰
305294,,305294,恶魔的私语-路西法
305314,,305314,青山沐日天地无疆-盘古
305316,,305316,梵星音律-乾达婆
305330,,305330,诺言之神-星诺玛
305332,,305332,金翅神羽-迦楼罗
305336,,305336,群星守护寰宇光辉-神银河
305347,,305347,审判命运之战-奥丁大帝
305364,,305364,混沌始源万物终湮-卡奥斯
305377,,305377,冰霜亡域-巫妖王
305400,,305400,审神律理-无冕之王
305402,,305402,断海沧澜-龙太子
305433,,305433,神威地龙-摩罗迦
305438,,305438,墟尽神临之噬-赫耳墨斯
305439,,305439,噬界傀人-赫耳墨斯
305450,,305450,圣裁座天使-奥菲妮
305453,,305453,孤胆英雄-赵云
305457,,305457,吾即永恒-阿卜苏
305464,,305464,万序之启-源
305467,,305467,灵骸烬染之潮-夜樱
305474,,305474,浮游天地乘风去-逍遥
305488,,305488,黑翎之妄朽界之暗-梵天
305526,,305526,圣仪临世-烈焰凤凰
305539,,305539,空寂无尘万法唯心-阿赖耶识
305540,,305540,统界神权王者-帝皇龙
305561,,305561,龙吟瑞雪-圣王麒麟
305578,,305578,神霆点苍-奇灵王
305598,,305598,虚堕之君王-贝利亚尔
305607,,305607,荒原苍焰-狼王
305614,,305614,不朽龙主-巴哈姆特
305691,,305691,灾变之君王-拜恩
305764,,305764,大荒共主-天帝昊天
305791,,305791,深渊星阶-律
305812,,305812,爱与美的恩泽-维纳斯
305839,,305839,万灵溯生之御-盖亚
305898,,305898,万魂映月之主-夜樱
310096,,310096,金刚库巴
310268,,310268,南瓜小怪
310320,,310320,雷帝神
310436,,310436,黑暗守卫
310461,,310461,黑化念
310478,,310478,赤色梦魇
310604,,310604,念
310658,,310658,鬼脸怪
310659,,310659,电击拳怪
310690,,310690,南瓜绅士
310774,,310774,帝龙宝宝
310775,,310775,帝皇龙
310778,,310778,红莲
310807,,310807,苍蓝
310852,,310852,碎风
310887,,310887,凌云
310922,,310922,寒霜
310967,,310967,巨岩
311093,,311093,斗神
311142,,311142,幻灵
311190,,311190,鬼王
311193,,311193,零宇
311230,,311230,雷泽
311263,,311263,南瓜车车
311272,,311272,地裂
311318,,311318,圣光
311479,,311479,苍穹圣龙
311678,,311678,凌霸
311884,,311884,伊乐
311953,,311953,帝皇圣龙
312160,,312160,神照修罗王
312165,,312165,创圣天奇灵
312193,,312193,圣龙·天伊
312200,,312200,黯天凯撒皇
312203,,312203,白皇星焰
312214,,312214,小星瞬
312227,,312227,暗行罗刹
312228,,312228,神谕阿波罗
312230,,312230,御渊露龙王
312231,,312231,御渊露龙王
312253,,312253,魄月武皇
312270,,312270,起源
312279,,312279,真炎战皇
313380,,313380,[王者羁绊]圣天伊
313387,,313387,[太阴]幽荧
313388,,313388,[远古大妖]大天狗
313390,,313390,[太阳]烛照
313392,,313392,[火神]祝融
313402,,313402,[雷霆主宰]风暴龙
313403,,313403,[天罪弑神者]兰斯洛
313405,,313405,[天启堕神王]梵天
313406,,313406,[未来精灵王]梵天
313408,,313408,[亘古鸿蒙]力量王
313409,,313409,[天道守护]东皇太一
313412,,313412,[黄帝]轩辕
313424,,313424,[万王加冕]圣王麒麟
313429,,313429,[一代宗师]奇灵王
313434,,313434,[永夜公主]夜兰
313435,,313435,[白灵圣君]狼王
313438,,313438,[宇宙秩序]毗湿奴
313446,,313446,[七十二柱]所罗门王
313471,,313471,[星夜祭司]智慧王
313479,,313479,[圣堂刺客]半夏
314000,,314000,覆天之影·黑翼王
314174,,314174,十殿阎罗·地藏王
314246,,314246,魔神·以撒
314317,,314317,圣降·元初之天
314391,,314391,冥夜瞬影·王者黑翼王
314396,,314396,武绝凌天·传说貘
314406,,314406,地龙天威·摩罗迦
314484,,314484,暗物质创世母神·提亚玛特
314509,,314509,娑罗幻灭·念空
314528,,314528,红颜傲骨·穆桂英
314566,,314566,引万意掌器界·阿赖耶识
314644,,314644,纯白之灾厄·海蒂拉玛
314753,,314753,绝影蚀月·黑翼王
314866,,314866,光启精灵王-伊撒尔
314867,,314867,木之精灵王-可兰
314868,,314868,净化之光-拉克丝
314869,,314869,梦幻之光-罗塔纱
314870,,314870,水之精灵王-梅卡
314872,,314872,火之精灵王-菲尔
314874,,314874,暗月千面-艾琳
314875,,314875,守护之光-米垭
314880,,314880,重枪风暴-合金猛将
314881,,314881,圣窗余晖-米迦勒
314882,,314882,繁星余迹-路西法
314891,,314891,木人桩-黯星系
314892,,314892,猩红序曲-露易丝
314898,,314898,永恒源晶裁决之龙-阿卜苏
314911,,314911,无我之境-力量王
314925,,314925,执掌因果万世轮回-帝俊
314955,,314955,凛冬之意-瓦格纳
314959,,314959,三位一体-至尊精灵王
314967,,314967,踏阴阳定荒宇-东皇太一
314973,,314973,霜佑北境-帕里斯
314977,,314977,千山落樱之辉-夜樱
314995,,314995,源星之归引-上古星龙
314999,,314999,救世的执妄愚人-公爵
315007,,315007,永劫破灭混沌至尊-卡奥斯
315021,,315021,万世独霸龙族至尊-帝皇龙
315030,,315030,破虚空衍群龙-龙母
315042,,315042,圣树临辉光暗双耀-奇灵王
315050,,315050,春晖神女-可兰
315055,,315055,天国守护者-白天使王
315074,,315074,睥睨众臣-女帝
315082,,315082,深渊之契-绮美拉
315083,,315083,绝影蚀月-黑翼王
315087,,315087,武绝凌天-貘
315111,,315111,无垠-愚者
315112,,315112,陨灭-世界
315124,,315124,鸣劫制裁-雷霆青龙
315142,,315142,圣魂觉醒-伊撒尔
315154,,315154,圣铃妙音众识浮沉-阿赖耶识
315163,,315163,傲凡尘启仙灵-女娲
315171,,315171,伊甸园的余晖-亚当
315174,,315174,超越纪元的新生-海蒂拉玛
315188,,315188,万神之王-宙斯
315206,,315206,始祖大天使-尼斯洛克
315214,,315214,绝望噬影-尼德霍格
315231,,315231,葬魂曲-死神弥尔
315235,,315235,瞰世之棘-亘古树灵
315240,,315240,霜寒冰域-上古龙女
315241,,315241,炽天炎境-上古龙女
315247,,315247,天道秩序诸界主宰-乾坤
315254,,315254,大道无名-天命王
315258,,315258,魔神再临-以撒
315265,,315265,永恒炽阳-神阿波罗
315291,,315291,原初骑士-洛兰
315294,,315294,恶魔的私语-路西法
315314,,315314,青山沐日天地无疆-盘古
315316,,315316,梵星音律-乾达婆
315330,,315330,诺言之神-星诺玛
315332,,315332,金翅神羽-迦楼罗
315336,,315336,群星守护寰宇光辉-神银河
315364,,315364,混沌始源万物终湮-卡奥斯
315377,,315377,冰霜亡域-巫妖王
315400,,315400,审神律理-无冕之王
315402,,315402,断海沧澜-龙太子
315433,,315433,神威地龙-摩罗迦
315438,,315438,墟尽神临之噬-赫耳墨斯
315439,,315439,噬界傀人-赫耳墨斯
315450,,315450,圣裁座天使-奥菲妮
315453,,315453,孤胆英雄-赵云
315457,,315457,吾即永恒-阿卜苏
315464,,315464,万序之启-源
315467,,315467,灵骸烬染之潮-夜樱
315474,,315474,浮游天地乘风去-逍遥
315488,,315488,黑翎之妄朽界之暗-梵天
315578,,315578,神霆点苍-奇灵王
315598,,315598,虚堕之君王-贝利亚尔
315607,,315607,荒原苍焰-狼王
315614,,315614,不朽龙主-巴哈姆特
315691,,315691,灾变之君王-拜恩
315764,,315764,大荒共主-天帝昊天
315791,,315791,深渊星阶-律
315812,,315812,爱与美的恩泽-维纳斯
315839,,315839,万灵溯生之御-盖亚
315898,,315898,万魂映月之主-夜樱
320001,,320001,大师兔
320014,,320014,熔炎怪
320046,,320046,火丁
320067,,320067,乌拉
320076,,320076,盼盼
320096,,320096,金刚库巴
320102,,320102,合金猛将
320108,,320108,利刺大黄蜂
320145,,320145,绿叶鹿
320149,,320149,数码魔方
320205,,320205,小火猪
320278,,320278,烈焰鸟
320317,,320317,天使莱特
320320,,320320,雷帝神
320418,,320418,山脉之魂
320475,,320475,浮云尊者
320509,,320509,星云大圣
320522,,320522,麦斗司令
320604,,320604,念
320625,,320625,雪糕仔
320682,,320682,黑夜童心
320695,,320695,睡梦小呆
320705,,320705,水水海豆
320715,,320715,远古灵龟
320732,,320732,圣诞袜小兔
320751,,320751,幻虫
320757,,320757,暴雪山神
320786,,320786,六芒小宝
320840,,320840,神罗麦提
320865,,320865,超T兔
320906,,320906,小闹钟
321159,,321159,极冰海牙
321225,,321225,刘备
321234,,321234,拉诺斯
321245,,321245,火刺球
321259,,321259,友人契约书
321282,,321282,施瓦辛格
321307,,321307,幻光
321336,,321336,波塞冬
321375,,321375,土拨虎
321394,,321394,蓝羽灵者
321867,,321867,F13
321873,,321873,冰罗皇
322037,,322037,天辉侠X
322049,,322049,艾恩
322061,,322061,魔小兵
322064,,322064,斗士豪达
322217,,322217,极武兔皇
322230,,322230,御渊露龙王
322231,,322231,御渊露龙王
322232,,322232,御渊露龙王
322322,,322322,红小句
322328,,322328,夜灵
322333,,322333,骑士杰洛
322346,,322346,蓝小逗
322348,,322348,贝光湖神
322354,,322354,皇犽
322622,,322622,遁海金刚库巴
322639,,322639,木面御剑侠
322674,,322674,猪猪英雄
322684,,322684,圣剑仙太白
322717,,322717,蓝羽剑圣
322731,,322731,幻影超T兔
324093,,324093,武绝凌天·貘
324175,,324175,第二真祖·SP露易丝
324292,,324292,绝望·尼德霍格
324308,,324308,育灵天地间·王者女娲
324327,,324327,大道独行·SP天命王
324337,,324337,恶业轮回·魔君夜渊
324367,,324367,神域初晓之刻·王者龙母
324391,,324391,冥夜瞬影·王者黑翼王
324396,,324396,武绝凌天·传说貘
324424,,324424,清辉朗月·王者望舒
324497,,324497,逆转未来·光明英雄
324691,,324691,天道帝威·帝释天
324764,,324764,武霸寰宇·貘
324866,,324866,光启精灵王-伊撒尔
324867,,324867,木之精灵王-可兰
324868,,324868,净化之光-拉克丝
324869,,324869,梦幻之光-罗塔纱
324870,,324870,水之精灵王-梅卡
324872,,324872,火之精灵王-菲尔
324875,,324875,守护之光-米垭
324881,,324881,圣窗余晖-米迦勒
324882,,324882,繁星余迹-路西法
324891,,324891,木人桩-虚境系
324892,,324892,猩红序曲-露易丝
324898,,324898,永恒源晶裁决之龙-阿卜苏
324925,,324925,执掌因果万世轮回-帝俊
324955,,324955,凛冬之意-瓦格纳
324959,,324959,三位一体-至尊精灵王
324973,,324973,霜佑北境-帕里斯
324995,,324995,源星之归引-上古星龙
325007,,325007,永劫破灭混沌至尊-卡奥斯
325021,,325021,万世独霸龙族至尊-帝皇龙
325023,,325023,倾世之寒-始祖冰龙
325025,,325025,星轨圣裁之回响-羲和
325030,,325030,破虚空衍群龙-龙母
325042,,325042,圣树临辉光暗双耀-奇灵王
325043,,325043,慧心渊识之智-密涅瓦
325050,,325050,春晖神女-可兰
325052,,325052,湍流激越-橙李
325055,,325055,天国守护者-白天使王
325056,,325056,黑暗之翼-黑天使王
325074,,325074,睥睨众臣-女帝
325082,,325082,深渊之契-绮美拉
325087,,325087,武绝凌天-貘
325111,,325111,无垠-愚者
325112,,325112,陨灭-世界
325142,,325142,圣魂觉醒-伊撒尔
325154,,325154,圣铃妙音众识浮沉-阿赖耶识
325163,,325163,傲凡尘启仙灵-女娲
325171,,325171,伊甸园的余晖-亚当
325174,,325174,超越纪元的新生-海蒂拉玛
325188,,325188,万神之王-宙斯
325206,,325206,始祖大天使-尼斯洛克
325214,,325214,绝望噬影-尼德霍格
325231,,325231,葬魂曲-死神弥尔
325235,,325235,瞰世之棘-亘古树灵
325240,,325240,霜寒冰域-上古龙女
325241,,325241,炽天炎境-上古龙女
325247,,325247,天道秩序诸界主宰-乾坤
325254,,325254,大道无名-天命王
325258,,325258,魔神再临-以撒
325265,,325265,永恒炽阳-神阿波罗
325291,,325291,原初骑士-洛兰
325316,,325316,梵星音律-乾达婆
325330,,325330,诺言之神-星诺玛
325332,,325332,金翅神羽-迦楼罗
325336,,325336,群星守护寰宇光辉-神银河
325347,,325347,审判命运之战-奥丁大帝
325377,,325377,冰霜亡域-巫妖王
325402,,325402,断海沧澜-龙太子
325433,,325433,神威地龙-摩罗迦
325438,,325438,墟尽神临之噬-赫耳墨斯
325439,,325439,噬界傀人-赫耳墨斯
325450,,325450,圣裁座天使-奥菲妮
325453,,325453,孤胆英雄-赵云
325457,,325457,吾即永恒-阿卜苏
325464,,325464,万序之启-源
325467,,325467,灵骸烬染之潮-夜樱
325474,,325474,浮游天地乘风去-逍遥
325488,,325488,黑翎之妄朽界之暗-梵天
325578,,325578,神霆点苍-奇灵王
325598,,325598,虚堕之君王-贝利亚尔
325614,,325614,不朽龙主-巴哈姆特
325691,,325691,灾变之君王-拜恩
325764,,325764,大荒共主-天帝昊天
325791,,325791,深渊星阶-律
325812,,325812,爱与美的恩泽-维纳斯
325839,,325839,万灵溯生之御-盖亚
330027,,330027,依诗
330081,,330081,夜眼风魔
330144,,330144,雪雾怪
330258,,330258,水冻贝
330281,,330281,飞行魔书
330320,,330320,雷帝神
330341,,330341,钻头小子
330382,,330382,十字匹诺
330414,,330414,火云牛斗士
330536,,330536,震天石魔
330548,,330548,蓝鳍海鲨
330579,,330579,小金小银
330607,,330607,安德鲁
330643,,330643,魔灯鬼王
330644,,330644,巨斧鬼王
330712,,330712,白京京
330884,,330884,猪猪超人
330912,,330912,木叶战狮
331021,,331021,电子鼠
331024,,331024,焚炎鸟
331060,,331060,烈焰海马
331190,,331190,鬼王
331200,,331200,魔剑守卫
331255,,331255,叶子怪
331896,,331896,圣·天伊
332062,,332062,魔大将
332230,,332230,御渊露龙王
332231,,332231,御渊露龙王
332468,,332468,鬼杀布莱克
332559,,332559,战场幽灵
332835,,332835,守山怪
333385,,333385,[神之九尾]玉藻皇
333403,,333403,[天罪弑神者]兰斯洛
333404,,333404,[鬼族之王]酒吞龙泉
333417,,333417,[破坏神]须佐之男
333441,,333441,[狗界大佬]柴哥
333470,,333470,[白垩传说]青翼龙王
333479,,333479,[圣堂刺客]半夏
333482,,333482,[圣堂之主]舜华
333483,,333483,[傲慢与偏见]归零者
333496,,333496,[无限魔枪]黑
333498,,333498,[灭世魔焰]黑炎龙
333587,,333587,[克敌机先]天枢影
333923,,333923,星辉时代·圣天伊
333924,,333924,星辉时代·黄金圣天伊
334074,,334074,末法斩业·迦楼罗
334207,,334207,月冕之曜·阿尔忒弥斯
334256,,334256,崩坏·天使王
334294,,334294,三皇圣祖·伏羲
334369,,334369,断罪恕业·白夜叉
334412,,334412,尔等为臣·女帝
334428,,334428,泰坦巨神王·普罗米修斯
334453,,334453,神诫·宙斯
334466,,334466,星辉羁绊·圣天伊
334734,,334734,泰坦神铠·骸
334845,,334845,太古龙威·明王
334867,,334867,木之精灵王-可兰
334868,,334868,净化之光-拉克丝
334869,,334869,梦幻之光-罗塔纱
334870,,334870,水之精灵王-梅卡
334872,,334872,火之精灵王-菲尔
334875,,334875,守护之光-米垭
334881,,334881,圣窗余晖-米迦勒
334882,,334882,繁星余迹-路西法
334891,,334891,木人桩-永恒系
334892,,334892,猩红序曲-露易丝
334898,,334898,永恒源晶裁决之龙-阿卜苏
334952,,334952,谪仙剑无双-李白
334955,,334955,凛冬之意-瓦格纳
334973,,334973,霜佑北境-帕里斯
334977,,334977,千山落樱之辉-夜樱
334995,,334995,源星之归引-上古星龙
334999,,334999,救世的执妄愚人-公爵
335007,,335007,永劫破灭混沌至尊-卡奥斯
335021,,335021,万世独霸龙族至尊-帝皇龙
335023,,335023,倾世之寒-始祖冰龙
335025,,335025,星轨圣裁之回响-羲和
335030,,335030,破虚空衍群龙-龙母
335042,,335042,圣树临辉光暗双耀-奇灵王
335050,,335050,春晖神女-可兰
335055,,335055,天国守护者-白天使王
335064,,335064,沧海遗珠-沫夏
335074,,335074,睥睨众臣-女帝
335082,,335082,深渊之契-绮美拉
335087,,335087,武绝凌天-貘
335104,,335104,王者加冕-圣天伊
335105,,335105,王者加冕-黄金圣天伊
335111,,335111,无垠-愚者
335112,,335112,陨灭-世界
335142,,335142,圣魂觉醒-伊撒尔
335154,,335154,圣铃妙音众识浮沉-阿赖耶识
335163,,335163,傲凡尘启仙灵-女娲
335171,,335171,伊甸园的余晖-亚当
335174,,335174,超越纪元的新生-海蒂拉玛
335188,,335188,万神之王-宙斯
335214,,335214,绝望噬影-尼德霍格
335231,,335231,葬魂曲-死神弥尔
335235,,335235,瞰世之棘-亘古树灵
335240,,335240,霜寒冰域-上古龙女
335241,,335241,炽天炎境-上古龙女
335247,,335247,天道秩序诸界主宰-乾坤
335258,,335258,魔神再临-以撒
335265,,335265,永恒炽阳-神阿波罗
335291,,335291,原初骑士-洛兰
335314,,335314,青山沐日天地无疆-盘古
335330,,335330,诺言之神-星诺玛
335332,,335332,金翅神羽-迦楼罗
335336,,335336,群星守护寰宇光辉-神银河
335347,,335347,审判命运之战-奥丁大帝
335402,,335402,断海沧澜-龙太子
335433,,335433,神威地龙-摩罗迦
335438,,335438,墟尽神临之噬-赫耳墨斯
335439,,335439,噬界傀人-赫耳墨斯
335450,,335450,圣裁座天使-奥菲妮
335457,,335457,吾即永恒-阿卜苏
335464,,335464,万序之启-源
335467,,335467,灵骸烬染之潮-夜樱
335474,,335474,浮游天地乘风去-逍遥
335488,,335488,黑翎之妄朽界之暗-梵天
335578,,335578,神霆点苍-奇灵王
335598,,335598,虚堕之君王-贝利亚尔
335614,,335614,不朽龙主-巴哈姆特
335691,,335691,灾变之君王-拜恩
335764,,335764,大荒共主-天帝昊天
335791,,335791,深渊星阶-律
335839,,335839,万灵溯生之御-盖亚
340027,,340027,依诗
340051,,340051,奥特克林
340078,,340078,铁甲卫士
340084,,340084,蓝鹰斗士
340162,,340162,法拉帝
340180,,340180,夜一
340183,,340183,海马剑士
340192,,340192,修普森曼
340230,,340230,艾尔利克
340275,,340275,燕尾怪盗
340530,,340530,暗黑角龙
340577,,340577,飞云骑
340656,,340656,铠甲独角兽
340670,,340670,精灵飞鱼
340778,,340778,红莲
340782,,340782,怒风侠
340787,,340787,六芒守卫
340834,,340834,巨锁石灵
340852,,340852,碎风
340899,,340899,冰铠力士
340958,,340958,暖风木叶犬
340967,,340967,巨岩
341006,,341006,火箭卜卜兔
341007,,341007,小木叶犬
341012,,341012,暗影冥一
341093,,341093,斗神
341120,,341120,冰刃侠
341165,,341165,火焰假面
341193,,341193,零宇
341230,,341230,雷泽
341246,,341246,牛角火刺
341318,,341318,圣光
341365,,341365,托尔
341403,,341403,暗影兽
341429,,341429,洛基
341440,,341440,佐罗门
341442,,341442,卡卡修
341464,,341464,欧比
341499,,341499,维达尔
341544,,341544,玛尔斯
341597,,341597,伊格斯
341616,,341616,剑圣太白
341630,,341630,霍尔德
341660,,341660,巴尔德
341664,,341664,锐角战士
341719,,341719,瑞里格
341759,,341759,费尔顿
341775,,341775,克洛托斯
341797,,341797,艾思诺
341815,,341815,苏恩克
341824,,341824,明王
341983,,341983,比尔斯
342029,,342029,影武·聪
342069,,342069,兰斯
342142,,342142,斗魂夏洛克
342156,,342156,贪狼
342230,,342230,御渊露龙王
342232,,342232,普尼西亚
343498,,343498,仙·灭世魔龙
344092,,344092,真理之门·无冕之王
344102,,344102,傲凡尘启仙灵·女娲
344103,,344103,不虚藕霸·哪吒
344127,,344127,GOD·无冕之王
344174,,344174,十殿阎罗·地藏王
344179,,344179,众神の意志·王者宙斯
344203,,344203,不语奈何·知世
344215,,344215,神枪镇山河·韩信
344247,,344247,无烬噩梦·传说伊撒尔
344374,,344374,绝对水域·王者梅卡
344411,,344411,解构·王者世界
344419,,344419,血色神灾·暗黑雷帝神
344442,,344442,赤焰星芒·王者菲尔
344457,,344457,深渊意志·拉莱耶
344495,,344495,命运福音·亚当
344516,,344516,苍月之剑·月下绯
344525,,344525,无垢幻境·白皇星焰
344643,,344643,虚空权能之神·格劳孔
344767,,344767,轮回誓约·无冕之王
344867,,344867,木之精灵王-可兰
344868,,344868,净化之光-拉克丝
344869,,344869,梦幻之光-罗塔纱
344870,,344870,水之精灵王-梅卡
344872,,344872,火之精灵王-菲尔
344875,,344875,守护之光-米垭
344881,,344881,圣窗余晖-米迦勒
344882,,344882,繁星余迹-路西法
344891,,344891,木人桩-超神兵系
344898,,344898,永恒源晶裁决之龙-阿卜苏
344940,,344940,齐天大圣-孙悟空
344955,,344955,凛冬之意-瓦格纳
344964,,344964,深渊安魂曲-奈亚
344973,,344973,霜佑北境-帕里斯
344995,,344995,源星之归引-上古星龙
344996,,344996,深渊穿梭者-律
345007,,345007,永劫破灭混沌至尊-卡奥斯
345019,,345019,创灵众生-通灵王
345021,,345021,万世独霸龙族至尊-帝皇龙
345030,,345030,破虚空衍群龙-龙母
345038,,345038,斐灵之心-皮塔
345042,,345042,圣树临辉光暗双耀-奇灵王
345055,,345055,天国守护者-白天使王
345074,,345074,睥睨众臣-女帝
345082,,345082,深渊之契-绮美拉
345087,,345087,武绝凌天-貘
345093,,345093,棋临无间-无冕之王
345111,,345111,无垠-愚者
345142,,345142,圣魂觉醒-伊撒尔
345154,,345154,圣铃妙音众识浮沉-阿赖耶识
345163,,345163,傲凡尘启仙灵-女娲
345171,,345171,伊甸园的余晖-亚当
345174,,345174,超越纪元的新生-海蒂拉玛
345188,,345188,万神之王-宙斯
345214,,345214,绝望噬影-尼德霍格
345231,,345231,葬魂曲-死神弥尔
345235,,345235,瞰世之棘-亘古树灵
345240,,345240,霜寒冰域-上古龙女
345241,,345241,炽天炎境-上古龙女
345247,,345247,天道秩序诸界主宰-乾坤
345258,,345258,魔神再临-以撒
345265,,345265,永恒炽阳-神阿波罗
345291,,345291,原初骑士-洛兰
345314,,345314,青山沐日天地无疆-盘古
345330,,345330,诺言之神-星诺玛
345332,,345332,金翅神羽-迦楼罗
345336,,345336,群星守护寰宇光辉-神银河
345347,,345347,审判命运之战-奥丁大帝
345377,,345377,冰霜亡域-巫妖王
345402,,345402,断海沧澜-龙太子
345433,,345433,神威地龙-摩罗迦
345438,,345438,墟尽神临之噬-赫耳墨斯
345439,,345439,噬界傀人-赫耳墨斯
345450,,345450,圣裁座天使-奥菲妮
345457,,345457,吾即永恒-阿卜苏
345467,,345467,灵骸烬染之潮-夜樱
345474,,345474,浮游天地乘风去-逍遥
345488,,345488,黑翎之妄朽界之暗-梵天
345578,,345578,神霆点苍-奇灵王
345598,,345598,虚堕之君王-贝利亚尔
345614,,345614,不朽龙主-巴哈姆特
345691,,345691,灾变之君王-拜恩
345764,,345764,大荒共主-天帝昊天
345791,,345791,深渊星阶-律
350004,,350004,吉拉
350007,,350007,滴滴
350051,,350051,奥特克林
350162,,350162,法拉帝
350180,,350180,夜一
350192,,350192,修普森曼
350230,,350230,艾尔利克
350275,,350275,燕尾怪盗
350320,,350320,雷帝神
350530,,350530,暗黑角龙
350577,,350577,飞云骑
350604,,350604,念
350782,,350782,怒风侠
350834,,350834,巨锁石灵
350899,,350899,冰铠力士
351012,,351012,暗影冥一
351403,,351403,暗影兽
351440,,351440,佐罗门
351442,,351442,卡卡修
351664,,351664,锐角战士
351756,,351756,阿尔萨斯
351911,,351911,炽燎天
351993,,351993,术士加比
352230,,352230,御渊露龙王
352231,,352231,御渊露龙王
352440,,352440,星魔
352569,,352569,冰玉翡翠龙
352587,,352587,圣天使莱特
352619,,352619,圣天女若希
352622,,352622,遁海金刚库巴
352639,,352639,木面御剑侠
352663,,352663,皓月巨灵
352674,,352674,猪猪英雄
352684,,352684,圣剑仙太白
352702,,352702,超神罗麦提
352717,,352717,蓝羽剑圣
352731,,352731,幻影超T兔
352762,,352762,火花天龙
352772,,352772,机械麦斗王
352789,,352789,焰年翼兽
352826,,352826,岩波斗神
352868,,352868,神峰山脉之魂
352936,,352936,浮云大圣
352966,,352966,乐天童心
